ASPECT,CaSLOP,CHNL_BASE,CHNL_DIST,DEM30f,DEVMEAN,FLOW,HCURV,LSFACTOR,MCA,MRVBF,NegOpen,PosOpen,RSP,SLOPE,surface_area,TWI,VALLEY_DEPTH,VCURV,sentinel2.1,sentinel2.2,sentinel2.3,sentinel2.4,sentinel2.5,sentinel2.6,sentinel2.7,sentinel2.8,sentinel2.9,sentinel2.10,NDVI.S,EVI.S,TVI.S,SAVI.S,LSWI.S,BrightnessIndex.S,ClayIndex.S,SalinityIndex.S,CarbonateIndex.S,GypsumIndex.S,landsat8.1,landsat8.2,landsat8.3,landsat8.4,landsat8.5,landsat8.6,NDVI.L,EVI.L,SAVI.L,NDMI.L,COSRI.L,BrightnessIndex.L,ClayIndex.L,SalinityIndex.L,CarbonateIndex.L,GypsumIndex.L,MODISdaytemp,MODISnighttemp,modisrednir.1,modisrednir.2,NDVI.M,SAVI.M,BrightnessIndex.M,Climatetempprec.1,Climatetempprec.2,Clay
0.949454784,0.04140709,1807.324341,5.684814453,1813.009155,0.85432297,2134.800537,0.000158083,0.413843274,52425.09375,0.318938017,1.356209636,1.556030869,0.829947233,0.051281892,901.1846924,6.784206867,1.152099609,0.000379026,1648.727295,1776.272705,2099,2227,2475.086914,2639.646973,2545.642822,2730.583252,2990.857178,2455.833252,0.096163012,0.40264383,77.21159363,0.048076332,-0.080414392,1457.60498,0.843673408,-0.106486276,1.273103237,0.101578392,0.162088901,0.173151866,0.205562219,0.266201973,0.294598728,0.235776037,0.128538266,-0.211703941,0.093602575,-0.05063609,-0.003014248,-0.028607665,1.249485493,-0.138020307,1.187178731,0.05063609,14105,13247,1793,2338,0.131929308,0.197870016,-2251395,112,414,9.3
3.95541358,0.021740364,1813.109375,1.713867188,1814.823242,0.423773468,3267.051758,-1.49E-05,0.09710595,80307.9375,4.079081535,1.527161837,1.566411853,0.336013794,0.015742039,900.1115112,7.606232166,3.3125,-0.000285637,1641.375,1840.5,2194.800049,2270.270752,2495.083252,2652.625,2646.399902,2767.5,3217.333252,2686,0.093282655,0.322213531,77.02484131,0.046636511,-0.097366862,1516.225464,0.855858207,-0.105322689,1.337171555,0.098700233,0.169455439,0.189403251,0.225781456,0.30107519,0.322141945,0.276387691,0.14291124,-0.305996537,0.10998673,-0.033803236,-0.005410896,-0.039669003,1.165543795,-0.153510794,1.192067504,0.033803236,13995,13295,1975,2306,0.077318385,0.115964033,-1417011,111,416,11.3
5.033046246,0.006698191,1813.6875,0.172363281,1813.859863,-0.483742267,1128.91687,-5.84E-05,0.010370612,102943.3516,3.521250248,1.51632905,1.568040013,0.056603394,0.003530786,900.024231,8.753540039,2.877197266,-1.22E-05,1656.25,1913.5,2420.75,2646.333252,3119.5,3364.666748,3340.333252,3570.666748,3569.800049,2808.199951,0.159619868,0.422450572,81.21698761,0.079803005,-0.033207271,1713.738159,0.786506832,-0.184042424,1.461584926,0.148678362,0.165787414,0.189500242,0.236939922,0.34575671,0.354499698,0.288707763,0.186746895,-0.571505487,0.150757998,-0.01248541,-0.007599662,-0.063407175,1.227884173,-0.203298226,1.250340939,0.01248541,14082,13297,2367,3065,0.128497794,0.192728952,-3791536,112,414,11.3
2.284529448,0.023642175,1797.138672,0,1797.138672,-1.256086707,195145.5313,-0.000202343,0.075832129,113439.1875,4.916488171,1.528856754,1.567050219,0,0.005444684,900.0133667,7.701035023,5.247497559,-0.000387663,2032.466675,2288.444336,2770.333252,2867.777832,3056.444336,3221,3153.166748,3348.333252,3734.600098,3113.166748,0.064629585,0.211245582,75.14183807,0.032312065,-0.084415361,1868.977051,0.890337706,-0.073825762,1.36303997,0.077308074,0.201255441,0.227889135,0.267363638,0.322384834,0.360525846,0.300045192,0.093296036,-0.236001015,0.07573472,-0.055850659,-0.004213353,-0.032448668,1.201571822,-0.099988729,1.173218012,0.055850659,14227,13290.5,2386,2853,0.089139149,0.13369596,-2446613,112,413,27.7
5.180792332,0.009245184,1803.426147,0.965087891,1804.391235,0.233660877,1468.540039,2.02E-05,0.044986624,98144.6875,4.663087845,1.530638218,1.574352145,0.25159514,0.010139229,900.0462646,8.466022491,3.109924316,-3.05E-05,2131.800049,2353.600098,2800.125,2930.625,3179,3411.5,3307.222168,3552.75,3950.199951,3257,0.083030686,0.30781877,76.35644531,0.041511945,-0.08859589,1923.542847,0.859042943,-0.093233161,1.313502669,0.095956966,0.197255,0.22043395,0.256206214,0.314593315,0.349085957,0.29095301,0.102290027,-0.232587576,0.081789963,-0.051971853,-0.00415378,-0.03332733,1.199801803,-0.109129205,1.162281156,0.051971853,14210,13303.5,2586,3083,0.087669782,0.131493077,-2817493,112,414,67.3
5.649862766,0.004949471,1802.181885,4.029418945,1806.211304,1.64499867,988.7746582,0.000241385,0.015698271,87523.27344,4.816539764,1.533715248,1.575437307,0.836465001,0.004957085,900.0110474,8.90447998,1.720947266,0.000672515,1966,2224.25,2704.777832,2829.666748,3149.714355,3351,3329.45459,3508.5,3890,3309.166748,0.103522159,0.324532956,77.68669128,0.051756792,-0.077643737,1867.667236,0.844424546,-0.117964715,1.375777125,0.107102476,0.174107596,0.19752565,0.23620759,0.310014278,0.359653056,0.303647995,0.13512218,-0.318931162,0.105818883,-0.07412453,-0.005793064,-0.040314827,1.184440732,-0.145420462,1.195832491,0.07412453,14299,13243,2094,2838,0.150851578,0.226254433,-3669408,112,414,29.7
2.453837872,0.00911619,1800.174561,0.426025391,1800.562012,-0.335263491,4476.244629,-0.000175859,0.011552437,158601.3594,4.972122669,1.535625696,1.570417881,0.030745648,0.002685728,900.0165405,8.717804909,11.26538086,6.17E-05,1913.888916,2183.399902,2750.49292,2928.875,3196.379883,3442.54541,3407.727295,3664.384521,4183.333496,3486.916748,0.106724739,0.295757502,77.89253998,0.053358037,-0.102173612,1880.170532,0.85078758,-0.123502783,1.437122583,0.111554779,0.197402164,0.236906245,0.290941477,0.384863496,0.423935711,0.36435014,0.13897799,-0.670864165,0.119818367,-0.04830892,-0.008123938,-0.063472964,1.16353929,-0.151055947,1.228086948,0.04830892,14197.5,13287,2613,3381,0.128128126,0.192176163,-4603392,112,412,33.7
1.593634963,0.009686495,1800.022339,0,1799.898804,-0.811472535,297209.9375,-0.000128485,0.01287228,161913.4063,4.94732666,1.535856128,1.569577456,0,0.001603607,900.0231934,8.676959991,14.80993652,-0.00013383,1811.400024,2008.5,2423.666748,2709,3063.666748,3301.600098,3223.166748,3543.666748,3727.25,3019.666748,0.141583785,0.478322417,80.09892273,0.070785619,-0.072525628,1720.897583,0.820511281,-0.158802152,1.33800745,0.133489713,0.213152051,0.244162083,0.287237883,0.373183429,0.391313732,0.331067622,0.130137458,-0.427990377,0.111096136,-0.02371533,-0.006110594,-0.05676027,1.181975245,-0.139217898,1.176422954,0.02371533,14197.5,13287,2906,3612,0.108315431,0.162460685,-4601708,112,410,43.6
5.392253399,0.007710479,1800.344604,0.002929688,1800.302124,-0.526605964,2878.861816,2.96E-05,0.015539816,96076.6875,4.989035606,1.536122799,1.570749521,0.000454072,0.003783,900.0500488,8.605788231,13.434021,-7.22E-05,2322.114258,2639.833252,3152.157959,3216.375,3345.777832,3530.5,3412.133301,3628.461426,4258.625,3821.600098,0.039604496,0.13241829,73.45777893,0.019800739,-0.11035306,2105.011963,0.911025345,-0.045337323,1.357451677,0.060203999,0.223341316,0.263625741,0.306675404,0.36856705,0.409361124,0.360563874,0.091658406,-0.331723213,0.078994311,-0.052439384,-0.005468267,-0.041791867,1.135335922,-0.097899951,1.163298368,0.052439384,14246,13246,2832,3317,0.07887461,0.118302301,-2982265,112,411,51.5
NA,0.015067337,1801.164185,0,1800.354858,-1.73446703,123883464,-0.000236489,0,75924.25781,4.989229679,1.535506129,1.563390493,0,0,900,7.912514687,15.00524902,-0.000203777,2288.166748,2608.470703,3220.875,3370,3644.949951,3920.666748,3822.800049,4124.933105,4464.833496,3824.666748,0.085456103,0.251397043,76.5151062,0.042725019,-0.077468842,2186.142822,0.859547675,-0.098499149,1.407622576,0.100725822,0.206852004,0.246160358,0.298549592,0.393041462,0.415513158,0.353488028,0.136629686,-0.643588126,0.118948363,-0.027792428,-0.007765699,-0.065349728,1.175465941,-0.147827908,1.212825656,0.027792428,14108.5,13234,2755,3454,0.112578519,0.168854177,-4340091,112,412,55.4
1.393897533,0.026310563,1802.253784,0.209716797,1802.463501,-0.532603621,2248.981445,0.000161363,0.119684212,122590.3203,4.980940342,1.534327626,1.563494921,0.03140251,0.019582102,900.2568359,7.639836311,11.58691406,-0.00028479,2063.444336,2387.636475,2961.625,3193,3537.100098,3813.19043,3722.416748,4075.25,4403.399902,3579.285645,0.113822103,0.316188484,78.34680176,0.056906793,-0.083804913,2044.823364,0.837356567,-0.131491512,1.435282111,0.121384099,0.201451629,0.23659873,0.294267625,0.39020431,0.429050267,0.349822491,0.140161604,-0.675463617,0.121492982,-0.047416221,-0.007197189,-0.065665968,1.226479888,-0.153057143,1.243741393,0.047416221,14099,13261,2444,3154,0.12683101,0.19022952,-3974580,112,412,55.4
5.630080223,0.024201306,1802.5,1.434326172,1803.934326,0.801052928,1926.217651,7.17E-05,0.232785627,81770.19531,4.968240738,1.531145096,1.565391302,0.249559283,0.033458699,900.5040283,7.515563488,9.233215332,3.81E-05,2095.06665,2350,2959.181885,3221.142822,3598,3891.142822,3734.714355,4115.5,4299.571289,3463.5,0.115856662,0.335681528,78.47653198,0.057924006,-0.070305832,2035.571045,0.827814102,-0.133029431,1.41245234,0.121902779,0.208892912,0.24180153,0.297150552,0.403386623,0.417678148,0.328920662,0.151649445,-0.69817394,0.13273567,-0.017406087,-0.007123924,-0.074422315,1.269844651,-0.164659053,1.228902698,0.017406087,14099,13261,2553,3234,0.117677554,0.17650108,-3940947,112,412,51.5
5.022608757,0.007507656,1802.912598,0.824829102,1803.737427,0.424269885,3928.580566,7.78E-05,0.057170372,75363.96875,4.988356113,1.533455849,1.566789389,0.202129886,0.009150319,900.0376587,8.506063461,8.346862793,2.72E-05,2096.470703,2382.199951,2892.583252,3016.5,3276.875,3472.300049,3359.875,3629.555664,4140,3607,0.074737273,0.234074399,75.81143188,0.037365645,-0.104018398,1961.733643,0.868732512,-0.085641876,1.379739523,0.092243522,0.20140551,0.239820778,0.28741771,0.365066856,0.411735088,0.353473365,0.119005337,-0.461134255,0.101063147,-0.060077388,-0.007006483,-0.050664868,1.164826393,-0.12836954,1.198468804,0.060077388,14099,13261,2776,3293,0.085187018,0.127769992,-3137673,112,412,35.6
3.39730525,0.011778974,1803.759521,1.663818359,1805.42334,1.24154973,2182.553711,0.000182873,0.073790379,84325.25,4.98513031,1.530051589,1.567571163,0.265966803,0.013560668,900.0827637,8.182664871,6.355773926,4.01E-05,1646.125,1806.333374,2287.5,2441,2708.538574,2898.375,2837.133301,3053.142822,3304,2633,0.107253201,0.325983286,77.92645264,0.05362137,-0.076022886,1561.47229,0.842196047,-0.122596845,1.389627099,0.111417353,0.157903478,0.177715331,0.216971517,0.286645234,0.312834829,0.25214678,0.138346702,-0.292352766,0.104133949,-0.043687183,-0.005442441,-0.035088852,1.240685344,-0.150042281,1.220893621,0.043687183,14147,13221,2095,2859,0.154218808,0.231304869,-3784856,112,412,55.5
1.600657582,0.016595947,1804.290039,0.022827148,1804.19873,-0.94407773,4654.283691,-0.000128876,0.014691211,73007.28125,4.913703442,1.529427886,1.561230063,0.003042951,0.003134525,900.0457764,7.805886745,9.66796875,-0.000360491,2190.5,2450.777832,2966.5,3094.100098,3372,3632,3532.777832,3771,4047,3421.333252,0.08712934,0.288797706,76.62436676,0.043561317,-0.067841329,2030.166016,0.851899803,-0.098942913,1.354256988,0.098600164,0.185279816,0.20830144,0.251893818,0.334798574,0.356498837,0.298462629,0.141308725,-0.38139075,0.114436373,-0.031390633,-0.00554491,-0.048639588,1.194450498,-0.152650997,1.209275484,0.031390633,14148,13252,2039,2741,0.146861926,0.220269844,-3355560,112,412,51.5
NA,0.00848846,1803.047119,0,1802.312744,-1.211182952,2673062.25,-1.11E-05,0,95670.85938,4.987323761,1.532690048,1.567398429,0,0,900.003418,8.524600983,8.243225098,-0.000113407,1903.888916,2158.833252,2673.600098,2828.666748,3185.899902,3434.375,3404.5,3633.461426,3988.142822,3294.225098,0.120251395,0.353711486,78.75604248,0.06012075,-0.078949146,1854.914551,0.823633611,-0.137687728,1.404283643,0.124540217,0.201693043,0.239711359,0.291844964,0.372820586,0.407744527,0.350715369,0.121829122,-0.520666599,0.104290396,-0.044741869,-0.006968524,-0.053821705,1.162608147,-0.1321982,1.217484951,0.044741869,14040,13299,2620,3122,0.087425984,0.131127551,-2882484,112,413,37.6
0.413660198,0.007596997,1803.216553,2.286010742,1805.502563,2.052302599,940.4022217,0.000108104,0.028156398,77408.30469,4.987460136,1.530798435,1.570775628,0.480191797,0.007829853,900.0275879,8.509836197,3.881835938,0.000457217,2080.013916,2381.800049,2926.199951,3085.055664,3393.041748,3595,3534.466553,3790.5,4177.399902,3629.399902,0.09414921,0.276960075,77.08107758,0.047070961,-0.083369352,2000.970215,0.858151734,-0.1083389,1.406817555,0.102601811,0.200845569,0.243671998,0.298818767,0.381617546,0.414979666,0.3607319,0.121684834,-0.623838723,0.105213784,-0.04188079,-0.007658802,-0.056339297,1.150382519,-0.132416695,1.226315618,0.04188079,14040,13299,2497,3020,0.094797894,0.142183959,-2885391,112,413,55.4
1.00212431,0.012742882,1804.038574,0.645751953,1804.684326,-0.281048834,1697.472534,0.000155931,0.090293579,85246.375,4.967914581,1.531400561,1.568306446,0.136401728,0.016463043,900.1219482,8.119240761,5.795532227,2.42E-05,2126.54541,2430.80957,2926.75,3088.083252,3357.861084,3566.928467,3505.5,3755.5,4304.5,3730.857178,0.089976288,0.282818735,76.80991364,0.04498465,-0.102304734,2010.507202,0.865754187,-0.102760181,1.376293182,0.097524442,0.196700394,0.228579208,0.279097557,0.365050942,0.405970633,0.340631872,0.133437216,-0.493285656,0.112686485,-0.053072043,-0.006603788,-0.055366743,1.19181633,-0.144792825,1.221010208,0.053072043,14037,13308,2410,2944,0.099738516,0.1495938,-2859036,112,413,31.7
3.666638851,0.021651201,1806.418701,0.712158203,1807.130859,-0.116742194,1983.709473,0.000119997,0.109893762,64339.30859,4.865316868,1.530630469,1.56744206,0.215272784,0.019244641,900.166687,7.499188423,3.883666992,-0.000102364,2033.416626,2227.333252,2604.5,2769.199951,3053.875,3280.266602,3217.076904,3439.153809,3956.199951,3373.5,0.105225258,0.426294446,77.7962265,0.05260811,-0.103038415,1826.190796,0.844199657,-0.116670348,1.280849099,0.107911669,0.209055305,0.239883319,0.275463045,0.341612786,0.398775637,0.357049137,0.107198723,-0.28834787,0.088825315,-0.077206567,-0.005355458,-0.040819407,1.11686492,-0.113757841,1.148320913,0.077206567,14037,13308,2469,3012,0.099069513,0.148590714,-2976183,112,413,15.8
5.918156147,0.01099571,1807.341919,1.811035156,1809.152954,1.179721832,1331.736694,0.000131437,0.056870714,79363.16406,4.724113941,1.529539227,1.569077373,0.462923378,0.012326894,900.0683594,8.212008476,2.519836426,2.75E-05,1905.25,2077.31665,2409.800049,2476.916748,2755.654053,2943.455566,2868.800049,3056.176514,3551.089355,3122.777832,0.086954877,0.377811968,76.6129837,0.043473318,-0.106277421,1675.446167,0.841499627,-0.096144781,1.264820933,0.104690053,0.18958357,0.212885529,0.2446343,0.303207934,0.358396679,0.315461755,0.106916972,-0.224984482,0.083848931,-0.083416507,-0.004547614,-0.03208911,1.136101842,-0.11349424,1.14913547,0.083416507,14086,13329,2363,2793,0.083397985,0.125084847,-2217080,111,413,23.8
2.309567213,0.015104118,1808.849243,2.084228516,1810.933472,1.235425115,1165.625122,0.000174992,0.084325798,63300.26953,4.582561493,1.529042602,1.570331097,0.604967594,0.017035654,900.1306152,7.819405556,1.616882324,9.33E-05,1968.857178,2221,2596,2772.285645,3024.5,3250.166748,3185.222168,3375.75,3928,3389.5,0.101920009,0.368836164,77.58350372,0.050955597,-0.104422122,1816.705688,0.852967262,-0.11432153,1.318531394,0.098155625,0.18558526,0.216540232,0.259840488,0.322321624,0.382064641,0.335531771,0.107326008,-0.305965185,0.086605974,-0.084815703,-0.005706784,-0.036374148,1.138683915,-0.11595019,1.199964046,0.084815703,14061,13294,2227,2825,0.118368961,0.177535877,-3021096,111,413,19.8
1.579582453,0.012379406,1808.795654,0.542602539,1809.338257,-0.609179854,5919.130859,-0.000221108,0.133161023,97586.65625,4.393443108,1.527703881,1.565179706,0.137106732,0.017365461,900.1357422,8.212249756,3.451293945,4.13E-05,1903.923096,2131,2577.5,2772.399902,3054.705811,3312.90918,3281.54541,3506.75,3948,3213.833252,0.12016385,0.394103318,78.75048065,0.060076799,-0.092184849,1802.730225,0.836847603,-0.13577278,1.353783727,0.116950542,0.191314146,0.224628463,0.271462023,0.353802949,0.39675808,0.332885236,0.131689653,-0.455142528,0.10976205,-0.057230696,-0.007016466,-0.051484898,1.191876411,-0.142352104,1.208493471,0.057230696,14086,13329,2466,3141,0.12038523,0.180561751,-3784725,112,414,57.5
2.832133532,0.011388116,1809.708862,0.829956055,1810.538818,-0.312452465,4627.652832,-0.00019198,0.081445977,89272.96094,4.516661644,1.529086828,1.567565918,0.206461996,0.013032933,900.076416,8.240503311,3.414550781,0.000147492,1964.153809,2161.666748,2672.600098,2792,3112.75,3342.533447,3312.25,3530.285645,3986.75,3281,0.106878199,0.346453696,77.90238953,0.053434636,-0.092409916,1838.825806,0.835294604,-0.121228404,1.360687733,0.116775125,0.192800179,0.216732264,0.261212617,0.333860606,0.378714353,0.323483229,0.122082435,-0.333330214,0.099511139,-0.062946007,-0.004909794,-0.043230873,1.170738697,-0.131945029,1.205231786,0.062946007,14049,13276,2141,2717,0.11856731,0.177832663,-2798208,111,413,41.5
1.056822658,0.009297251,1796.539551,0.450073242,1796.989624,-0.371142447,4786.15332,-0.000151429,0.0742651,80969.75,4.990255833,1.532542348,1.571020722,0.053742439,0.011122995,900.0556641,8.365112305,7.96105957,-2.35E-05,2033.928589,2289.571533,2703.285645,2855.75,3063,3269.666748,3146,3366.571533,3820.399902,3224.857178,0.075686894,0.269274563,75.87403107,0.037840214,-0.096807532,1853.825439,0.873407066,-0.085467257,1.329095721,0.08209499,0.193023309,0.224930778,0.269204706,0.350260288,0.386805892,0.323828518,0.130847722,-0.420250326,0.108608462,-0.04958253,-0.006739718,-0.050211094,1.194477558,-0.140919402,1.196833611,0.04958253,14234,13272,2893,3458,0.088962369,0.133433044,-3588315,112,413,35.6
4.289281368,0.00506546,1795.854614,0.486328125,1796.340942,0.369128674,919.0198364,2.59E-05,0.01556299,98127.5,4.991184235,1.53084147,1.575614572,0.066222854,0.005118475,900.0117798,8.944483757,6.888427734,1.07E-05,1959,2167.75,2537.666748,2698.5,3067,3269.166748,3288.199951,3464.199951,3447.800049,2677.666748,0.128827751,0.491096735,79.29866028,0.064408347,-0.023693586,1805.78894,0.825439692,-0.14303501,1.295388818,0.124247491,0.185593292,0.20941782,0.241378218,0.345382452,0.331117064,0.263652086,0.177251548,-0.434583783,0.143551707,0.021087063,-0.00719703,-0.061025593,1.255886436,-0.187462479,1.152615428,-0.021087063,14234,13272,2712,3147,0.074244753,0.111357622,-2548665,112,413,23.7
5.863278866,0.023850631,1794.356567,1.448486328,1795.805054,0.902287126,1485.19458,0.000202392,0.170265675,114709.3125,4.9791646,1.527600527,1.571929455,0.269868881,0.027376063,900.3373413,7.698421001,3.95135498,0.000280735,2033.647095,2254.833252,2740.307617,2799.666748,2998.428467,3184.571533,3084.300049,3279.583252,3535,2989.916748,0.05905845,0.201268986,74.77021027,0.02952669,-0.06808877,1839.579102,0.879134536,-0.067212947,1.34748435,0.078943402,0.193684161,0.220963925,0.268204659,0.321820974,0.344428658,0.293806523,0.090871163,-0.256988764,0.073782183,-0.033932753,-0.004201417,-0.031635001,1.172297478,-0.098780043,1.213793874,0.033932753,14194,13254,2876,3479,0.094885916,0.142317683,-3832065,112,413,45.5
4.92340517,0.050729334,1874.792969,2.657104492,1877.450073,0.083080158,14322.25,0.000347268,0.256704003,137828.8125,0.186715648,1.459777951,1.56771636,0.071255893,0.027559645,900.3419189,7.071630955,34.73812866,-0.000191018,1668.333374,1977.75,2666.5,2877,3142.833252,3418,3369.5,3542.333252,3495.875,2697.428467,0.116467856,0.256382197,78.51546478,0.058229107,-0.018407589,1795.568604,0.841720283,-0.139544114,1.598301649,0.103645235,0.157393545,0.18929936,0.243834242,0.357729763,0.337398022,0.260269672,0.189332336,-0.791564763,0.155091554,0.029248925,-0.010041828,-0.068515442,1.296340108,-0.208207414,1.288088083,-0.029248925,14127,13300,2663,3298,0.106525749,0.159775227,-3785235,108,406,37.3
5.324394226,0.05550123,1869.859741,3.455200195,1873.314941,-0.098267041,2858.821045,0.000280681,0.666212618,1448682.875,0.086962827,1.468310475,1.557227015,0.102276511,0.072825052,902.3918457,8.160617828,30.36898804,7.13E-06,1675.388916,1936,2548.166748,2703.307617,3024,3245.25,3145.333252,3343.363525,3347.285645,2694.5,0.10488569,0.254420221,77.7743988,0.05243824,-0.031104919,1714.856323,0.833004475,-0.12387494,1.520940423,0.105852611,0.166100085,0.193204492,0.248124763,0.352851599,0.321212947,0.260703087,0.174261153,-0.64782083,0.142682672,0.046937127,-0.007859287,-0.062938355,1.232102633,-0.19178769,1.284259796,-0.046937127,14134,13294,2575,2892,0.05798427,0.086968452,-1733039,108,404,29.3
1.382574797,0.004772201,1800.322754,0.026123047,1800.29895,-0.438682079,1482.185547,3.68E-05,0.000148796,95119.67969,4.989600658,1.536145687,1.57169795,0.003746007,0.000130478,900.0021973,8.972931862,13.22332764,-4.82E-05,2056.80957,2344.444336,2725.199951,2821.75,2806,2953,2792,2954,3378.333252,2920.333252,0.012107591,0.044939242,71.56169128,0.006053247,-0.095024578,1810.053711,0.955553651,-0.013776577,1.324964643,0.02289746,0.204327881,0.240815222,0.278638333,0.318135411,0.354086429,0.317082047,0.066184342,-0.182016298,0.054018084,-0.053480886,-0.004046577,-0.023570819,1.116702914,-0.070662908,1.157062769,0.053480886,14246,13246,2905,3148,0.040145382,0.0602131,-1470879,112,411,49.3
5.54907608,0.084216639,1910.222412,31.98828125,1942.210693,-0.375878125,19823.82227,-0.000747558,1.033629537,16800.58594,0.722155511,1.345571756,1.536341071,0.405854553,0.07104414,902.276062,5.524208069,46.8288269,-0.000686904,1551.181763,1807.8125,2348.666748,2509,2769.100098,2988.333252,2892,3119.714355,3306.600098,2643.25,0.103676379,0.253935069,77.69661713,0.051833242,-0.066886067,1585.91687,0.839598417,-0.12228474,1.51411438,0.108499788,0.14645502,0.165830553,0.212759033,0.279191017,0.31130144,0.253579557,0.135038063,-0.306043714,0.100456648,-0.054379057,-0.005318496,-0.032681219,1.22762835,-0.149278119,1.282990575,0.054379057,14167,13280,2489,2958,0.086102441,0.129141808,-2554643,106,404,35.3
3.602163076,0.112784185,1656.662109,258.1658936,1914.828003,-0.09336821,12329.29004,0.000261532,0.98168087,73022.21875,0.260188967,1.335040331,1.633534431,0.718751132,0.076136343,902.6148682,5.970036983,101.1502991,-0.000185035,1674.300049,1891.0625,2483.5,2746,3000.75,3255.399902,3177.5,3480.142822,3594.600098,2856.904785,0.122593179,0.314297348,78.90457153,0.061291177,-0.06159094,1693.180298,0.843521535,-0.143039703,1.483306408,0.117912948,0.17411451,0.206566602,0.270421535,0.360617399,0.362311274,0.29366076,0.142932326,-0.698732972,0.119619042,-0.002343073,-0.007350502,-0.056917101,1.2337749,-0.159023985,1.309125185,0.002343073,14185,13319,2443,3007,0.10348624,0.155215114,-3073800,106,403,23.3
2.516505718,0.01365172,1801.231934,0.21887207,1801.450806,-0.530323863,144671.0938,1.26E-05,0.061027471,90326.78125,4.988817692,1.53541851,1.569496512,0.028601052,0.005524562,900.0137329,8.087335587,13.57202148,-0.000296582,1966.93335,2196.833252,2668.166748,2925.111084,3185.818115,3441,3342.857178,3635.285645,3922.399902,3092.666748,0.112242192,0.366770744,78.24590302,0.056116428,-0.079769075,1853.737915,0.850075901,-0.127065361,1.356510997,0.108251773,0.217139632,0.251807094,0.306111991,0.404225141,0.432106495,0.353823781,0.138121948,-0.632742882,0.121593989,-0.033337679,-0.006740937,-0.069693416,1.221247792,-0.149555385,1.215660691,0.033337679,14108.5,13234,2755,3454,0.112578519,0.168854177,-4340091,112,412,51.3
4.649422169,0.057333268,1899.960327,69.03967285,1969,0.880984187,1182.312866,0.002114036,0.464167595,12229.55371,0.018195968,1.390955925,1.571375251,1,0.063833773,901.836731,5.741767883,0,0.001751524,1639.478271,1927.142822,2567.142822,2791.272705,3048.142822,3289.25,3209,3496.875,3886.916748,3029,0.111122102,0.254109472,78.17430115,0.055556241,-0.095536165,1728.571777,0.84860462,-0.132383212,1.565829158,0.112211466,0.158126235,0.19145672,0.251426488,0.349796206,0.389911205,0.301246494,0.163616106,-0.750703871,0.133991584,-0.054230899,-0.009070523,-0.059142105,1.294326067,-0.181744456,1.313228846,0.054230899,14101.5,13339,2575,3147,0.099965051,0.149934471,-3272984,103,403,33.3
5.257041454,0.014039022,1801.198608,0.903930664,1802.102539,0.381643414,1997.9198,0.000225562,0.102642305,71296.375,4.985150814,1.534943938,1.570015788,0.101996541,0.017719336,900.1412964,7.944194317,13.48010254,9.15E-05,2191.615479,2545.300049,3118.444336,3306.5,3602.142822,3888.199951,3795.666748,4079.888916,4368.75,3692.428467,0.097947836,0.279003739,77.3270874,0.048970375,-0.070192806,2139.808838,0.850393474,-0.113110125,1.422897696,0.104704596,0.197853521,0.233986259,0.283509076,0.384560436,0.400087655,0.331856191,0.151258752,-0.634288132,0.129767135,-0.019788768,-0.008180874,-0.067509331,1.205605507,-0.163369015,1.211648345,0.019788768,14108.5,13234,2489,3134,0.114707455,0.172045872,-3626835,112,412,55.8
1.167922854,0.009614434,1802.145508,0.899291992,1803.0448,0.699063241,1510.612549,5.98E-05,0.047086913,83305.125,4.988866806,1.534653902,1.569706559,0.120275587,0.010455909,900.0491943,8.351007462,11.73303223,6.89E-06,2255.133301,2608,3247.571533,3405.199951,3691.111084,3986.5,3932.375,4208,4462.399902,3667.399902,0.095377252,0.263252199,77.16069031,0.047685307,-0.063137487,2212.031494,0.854182839,-0.110675178,1.44007957,0.105448432,0.194065392,0.224882483,0.291389763,0.395945489,0.398856759,0.30580315,0.152117506,-0.839922786,0.132088721,-0.003662886,-0.006820281,-0.071864836,1.30429256,-0.168413356,1.295742393,0.003662886,14108.5,13234,2761,3374,0.0999185,0.149865538,-3760755,112,412,53.8
4.24874115,0.014777398,1802.249878,0.006103516,1801.764648,-1.32269609,1420.174805,-8.57E-05,0.000144591,149997.3125,4.988887787,1.53432858,1.56765461,0.000870792,0.00012738,900.0424805,8.270354271,12.36456299,-0.000163338,2188.823486,2513.866699,3089.5,3214.5,3566,3825,3791.142822,4043.25,4342,3574.5,0.101973444,0.296754718,77.58694458,0.050983019,-0.06772992,2123.220459,0.840392172,-0.117332242,1.411488891,0.114188284,0.175706312,0.205446839,0.25797841,0.3613078,0.385798246,0.294477403,0.1668524,-0.632186532,0.138475835,-0.032780416,-0.0080129,-0.063990466,1.310111523,-0.182317674,1.25569427,0.032780416,14099,13261,2606,3234,0.107534245,0.161287561,-3667520,112,412,43.8
